bar,side,px,notional,fee,kind
12751,BUY,29948.03,3823.61,2.2942,FLAT
12837,SELL,29822.99,5747.62,1.1495,GRID
12842,BUY,29782.22,5739.76,3.4439,FLAT
12859,BUY,29678.99,5158.0,1.0316,GRID
12868,BUY,29528.81,6059.93,1.212,GRID
12873,SELL,29732.64,11269.08,6.7615,FLAT
12895,SELL,29994.42,9501.69,1.9003,GRID
12908,SELL,30140.68,5108.06,1.0216,GRID
12923,BUY,30014.79,14594.87,8.7569,FLAT
12942,BUY,29565.54,8325.5,1.6651,GRID
12943,BUY,29416.2,5204.77,1.041,GRID
12949,SELL,29517.37,13534.61,8.1208,FLAT
12981,BUY,29513.7,10000.0,2.0,GRID
12992,SELL,29335.51,9939.62,5.9638,FLAT
13033,BUY,29621.58,6477.28,1.2955,GRID
13037,BUY,29463.4,6484.11,1.2968,GRID
13039,BUY,29305.22,2038.61,0.4077,GRID
13055,SELL,28997.01,14739.35,8.8436,FLAT
13102,BUY,29206.39,7653.72,1.5307,GRID
13106,BUY,29078.09,4166.63,0.8333,GRID
13121,SELL,29463.01,8102.45,1.6205,GRID
13129,SELL,29591.32,8404.11,1.6808,GRID
13140,BUY,28949.78,10000.0,2.0,GRID
13156,SELL,28822.03,5527.0,3.3162,FLAT
13191,SELL,29207.64,3974.95,0.795,GRID
13197,SELL,29348.63,4652.16,0.9304,GRID
13210,BUY,29367.03,8651.72,5.191,FLAT
13230,BUY,29045.29,7553.08,1.5106,GRID
13232,BUY,28899.38,5597.26,1.1195,GRID
13287,SELL,29337.12,9938.55,1.9877,GRID
13288,SELL,29483.04,10000.0,2.0,GRID
13404,BUY,29278.57,6564.92,3.939,FLAT
13423,BUY,29007.47,9688.53,1.9377,GRID
13437,SELL,29313.78,10000.0,2.0,GRID
13462,BUY,28854.32,10000.0,2.0,GRID
13474,SELL,29466.93,10000.0,2.0,GRID
13554,SELL,29620.08,2903.06,0.5806,GRID
13557,BUY,29678.88,2906.75,1.7441,FLAT
13577,SELL,29543.24,10000.0,2.0,GRID
13581,SELL,29671.54,3525.44,0.7051,GRID
13602,BUY,29642.26,13555.48,8.1333,FLAT
13626,BUY,29090.07,10000.0,2.0,GRID
13629,BUY,28905.98,3158.35,0.6317,GRID
13631,SELL,29066.34,13167.71,7.9006,FLAT
13665,BUY,29492.56,3654.77,0.731,GRID
13681,SELL,29845.19,10000.0,2.0,GRID
13683,SELL,30021.51,515.7,0.1031,GRID
13687,BUY,30107.73,6874.15,4.1245,FLAT
13738,SELL,29597.19,9062.03,1.8124,GRID
13742,BUY,29662.96,9082.17,5.4493,FLAT
13754,BUY,29755.91,2896.05,0.5792,GRID
13763,SELL,30044.58,10000.0,2.0,GRID
13768,BUY,29981.13,7060.91,4.2365,FLAT
13778,BUY,29759.85,3431.92,0.6864,GRID
13796,BUY,29617.99,5761.81,1.1524,GRID
13834,SELL,30043.57,10000.0,2.0,GRID
13837,SELL,30185.43,6891.3,1.3783,GRID
13841,BUY,30091.47,7561.72,4.537,FLAT
13863,BUY,29557.66,7305.37,1.4611,GRID
13876,SELL,29860.34,7380.18,4.4281,FLAT
13882,BUY,29870.15,3606.85,0.7214,GRID
13897,BUY,29744.0,5244.47,1.0489,GRID
13908,SELL,30122.46,10000.0,2.0,GRID
13910,SELL,30248.61,6219.14,1.2438,GRID
13914,BUY,30295.41,7286.29,4.3718,FLAT
13941,BUY,29869.86,4324.65,0.8649,GRID
13949,BUY,29723.49,5254.01,1.0508,GRID
13962,BUY,29577.13,5421.34,1.0843,GRID
13968,SELL,29594.5,14940.52,8.9643,FLAT
14064,BUY,29329.04,10000.0,2.0,GRID
14095,BUY,29171.82,2086.46,0.4173,GRID
14110,SELL,29301.38,12086.29,7.2518,FLAT
14133,SELL,29470.21,4599.87,0.92,GRID
14137,SELL,29604.06,5202.46,1.0405,GRID
14192,SELL,29737.91,5197.67,1.0395,GRID
14199,BUY,29647.46,15019.48,9.0117,FLAT
14236,SELL,29645.48,6546.09,1.3092,GRID
14239,SELL,29793.59,4495.23,0.899,GRID
14243,SELL,29941.69,3958.68,0.7917,GRID
14278,BUY,29349.27,10000.0,2.0,GRID
14281,BUY,29201.16,7471.43,1.4943,GRID
14292,SELL,29359.62,2721.06,1.6326,FLAT
14395,SELL,29320.98,4948.73,0.9897,GRID
14404,SELL,29481.51,6519.43,1.3039,GRID
14407,BUY,29664.59,11566.64,6.94,FLAT
14461,BUY,29018.21,9621.58,1.9243,GRID
14466,SELL,29359.39,9927.91,1.9856,GRID
14479,SELL,29529.98,9575.74,1.9151,GRID
14480,SELL,29700.57,5117.92,1.0236,GRID
14486,BUY,29811.03,15000.02,9.0,FLAT
14577,BUY,29457.16,5524.59,1.1049,GRID
14581,BUY,29315.85,4854.88,0.971,GRID
14583,SELL,29322.53,10355.33,6.2132,FLAT
14636,BUY,29493.94,4672.47,0.9345,GRID
14639,BUY,29340.75,5113.99,1.0228,GRID
14641,BUY,29187.56,5213.54,1.0427,GRID
14725,SELL,29211.75,14937.13,8.9623,FLAT
14800,BUY,29132.35,7991.75,1.5983,GRID
14803,SELL,29437.02,8075.33,4.8452,FLAT
14853,SELL,29189.84,5182.48,1.0365,GRID
14879,SELL,29330.62,4815.07,0.963,GRID
14887,BUY,28908.27,7938.25,1.5876,GRID
14909,BUY,28885.12,1938.43,1.1631,FLAT
15034,BUY,28541.69,8215.45,1.6431,GRID
15036,BUY,28397.76,4522.13,0.9044,GRID
15062,SELL,28829.55,8021.68,1.6043,GRID
15072,SELL,28893.06,4878.24,2.9269,FLAT
15128,SELL,28764.16,5320.09,1.064,GRID
15136,BUY,28544.4,8710.58,1.7421,GRID
15138,BUY,28434.51,7002.95,1.4006,GRID
15140,BUY,28324.63,4606.56,0.9213,GRID
15143,SELL,28280.65,14963.9,8.9783,FLAT
15193,SELL,28977.78,6844.91,1.369,GRID
15195,BUY,29029.51,6857.13,4.1143,FLAT
15260,BUY,28724.47,6140.15,1.228,GRID
15302,BUY,28590.9,4534.82,0.907,GRID
15306,SELL,28509.72,10616.19,6.3697,FLAT
15343,SELL,29018.78,10000.0,2.0,GRID
15352,SELL,29191.42,3295.19,0.659,GRID
15354,BUY,29370.24,13436.49,8.0619,FLAT
15409,SELL,29094.9,7966.67,1.5933,GRID
15421,SELL,29224.98,3849.64,0.7699,GRID
15458,BUY,28834.73,10000.0,2.0,GRID
15460,BUY,28806.75,1692.02,1.0152,FLAT
15484,SELL,29241.47,8789.9,1.758,GRID
15515,BUY,28961.54,8210.35,1.6421,GRID
15526,BUY,28821.57,9881.14,1.9762,GRID
15527,BUY,28681.6,5698.41,1.1397,GRID
15532,SELL,28571.8,14983.37,8.99,FLAT
15603,SELL,29033.68,7612.48,1.5225,GRID
15628,SELL,29182.66,5502.4,1.1005,GRID
15632,BUY,29194.14,13159.11,7.8955,FLAT
15660,SELL,29134.9,8129.12,1.6258,GRID
15661,SELL,29237.51,4442.61,0.8885,GRID
15665,SELL,29340.12,2428.27,0.4857,GRID
15668,BUY,29264.71,15034.11,9.0205,FLAT
15688,SELL,28938.21,6088.04,1.2176,GRID
15695,SELL,29090.9,5896.07,1.1792,GRID
15696,SELL,29243.59,3015.89,0.6032,GRID
15710,BUY,29283.87,15115.98,9.0696,FLAT
15769,BUY,29043.77,6143.71,1.2287,GRID
15777,SELL,29265.13,10000.0,2.0,GRID
15779,SELL,29375.81,7738.72,1.5477,GRID
15782,SELL,29486.49,2800.33,0.5601,GRID
15813,BUY,28933.1,10000.0,2.0,GRID
15816,BUY,28822.42,10000.0,2.0,GRID
15818,SELL,28968.6,5909.53,3.5457,FLAT
15880,SELL,29156.67,6938.72,1.3877,GRID
15949,BUY,28795.0,10000.0,2.0,GRID
15957,BUY,28614.17,7634.49,1.5269,GRID
15962,SELL,28662.6,10780.29,6.4682,FLAT
15988,SELL,29261.58,8197.54,1.6395,GRID
16000,BUY,28931.1,10000.0,2.0,GRID
16010,SELL,29064.24,1903.76,1.1423,FLAT
16027,SELL,29083.03,6663.3,1.3327,GRID
16029,SELL,29237.73,4724.25,0.9448,GRID
16055,SELL,29392.43,3612.45,0.7225,GRID
16056,BUY,29375.74,15087.31,9.0524,FLAT
16096,BUY,28874.33,7534.7,1.5069,GRID
16107,SELL,28985.88,7563.8,4.5383,FLAT
16187,SELL,29087.87,8141.29,1.6283,GRID
16188,SELL,29232.39,4145.37,0.8291,GRID
16191,BUY,29395.82,12396.03,7.4376,FLAT
16240,SELL,29241.44,10000.0,2.0,GRID
16243,BUY,29112.06,9955.75,5.9735,FLAT
16259,SELL,28703.55,2935.29,0.5871,GRID
16261,SELL,28836.57,4623.44,0.9247,GRID
16266,BUY,28454.88,7472.1,4.4833,FLAT
16328,BUY,28754.42,4654.47,0.9309,GRID
16333,SELL,29064.41,8515.72,1.7031,GRID
16339,BUY,29037.31,3807.51,2.2845,FLAT
16374,SELL,28656.26,4280.79,0.8562,GRID
16378,SELL,28774.07,4554.37,0.9109,GRID
16386,SELL,28891.88,6164.84,1.233,GRID
16399,BUY,29103.64,15164.18,9.0985,FLAT
16429,SELL,29236.99,8562.33,1.7125,GRID
16438,BUY,29361.86,8598.9,5.1593,FLAT
16599,BUY,29622.41,5190.27,1.0381,GRID
16611,BUY,29472.53,4490.44,0.8981,GRID
16622,SELL,29922.19,10000.0,2.0,GRID
16626,SELL,30072.07,7199.82,1.44,GRID
16627,SELL,30221.96,839.73,0.1679,GRID
16637,BUY,30121.09,8248.06,4.9488,FLAT
16660,BUY,29657.73,6390.46,1.2781,GRID
16660,BUY,29507.79,5343.4,1.0687,GRID
16667,SELL,29450.39,11678.79,7.0073,FLAT
16780,SELL,29436.99,5224.74,1.0449,GRID
16782,SELL,29581.63,5322.38,1.0645,GRID
16790,BUY,29401.75,10508.5,6.3051,FLAT
16872,BUY,29176.83,5831.2,1.1662,GRID
16876,SELL,28960.29,5787.92,3.4728,FLAT
16909,SELL,29552.98,4708.93,0.9418,GRID
16917,BUY,29211.14,8772.97,1.7546,GRID
16937,SELL,29219.35,4119.67,2.4718,FLAT
16963,SELL,29368.32,6690.23,1.338,GRID
16965,SELL,29505.22,4679.75,0.936,GRID
16981,BUY,29094.51,10000.0,2.0,GRID
16989,BUY,28957.6,8242.56,1.6485,GRID
16996,SELL,28943.82,7002.6,4.2016,FLAT
17090,BUY,29089.95,6491.63,1.2983,GRID
17098,SELL,29306.11,6539.87,3.9239,FLAT
17147,BUY,28553.34,10000.0,2.0,GRID
17150,SELL,28711.74,10055.48,6.0333,FLAT
17242,BUY,28319.07,9915.64,1.9831,GRID
17248,SELL,28593.69,6427.94,1.2856,GRID
17252,SELL,28731.0,7607.14,1.5214,GRID
17279,SELL,28868.31,10000.0,2.0,GRID
17280,BUY,28890.32,14035.91,8.4215,FLAT
17378,SELL,29241.78,8711.02,1.7422,GRID
17380,SELL,29374.19,4930.4,0.9861,GRID
17384,BUY,29324.62,13657.78,8.1947,FLAT
17405,BUY,28986.11,6383.42,1.2767,GRID
17432,BUY,28829.59,5165.6,1.0331,GRID
17442,SELL,28897.79,11541.79,6.9251,FLAT
17469,BUY,28729.58,5353.52,1.0707,GRID
17469,BUY,28612.1,4670.31,0.9341,GRID
17474,SELL,28632.63,10009.11,6.0055,FLAT
17528,BUY,28769.33,4933.13,0.9866,GRID
17531,SELL,29029.64,9559.19,1.9118,GRID
17535,BUY,28994.17,4575.83,2.7455,FLAT
17627,SELL,29299.04,8317.4,1.6635,GRID
17632,SELL,29449.73,4752.76,0.9506,GRID
17649,SELL,29600.43,1929.84,0.386,GRID
17695,BUY,28997.64,10000.0,2.0,GRID
17700,BUY,29320.63,4855.67,2.9134,FLAT
17707,SELL,29378.09,10000.0,2.0,GRID
17714,SELL,29526.27,3595.75,0.7191,GRID
17748,SELL,29674.44,815.79,0.1632,GRID
17754,BUY,29747.93,14566.44,8.7399,FLAT
17779,SELL,29526.2,9797.54,1.9595,GRID
17787,BUY,29261.11,10000.0,2.0,GRID
17810,SELL,29658.75,10000.0,2.0,GRID
17813,SELL,29791.3,4440.32,0.8881,GRID
17819,BUY,29901.74,14241.94,8.5452,FLAT
17880,BUY,29501.13,4866.3,0.9733,GRID
17893,BUY,29341.43,6873.64,1.3747,GRID
17897,SELL,29358.06,11720.24,7.0321,FLAT
18041,BUY,28535.77,3765.73,0.7531,GRID
18050,BUY,28365.45,5343.5,1.0687,GRID
18051,BUY,28195.13,5890.78,1.1782,GRID
18059,SELL,28090.27,14867.46,8.9205,FLAT
18255,SELL,29313.12,5495.14,1.099,GRID
18265,BUY,29151.35,5464.82,3.2789,FLAT
18355,SELL,29131.61,5886.28,1.1773,GRID
18356,SELL,29265.06,5146.19,1.0292,GRID
18358,SELL,29398.51,3967.53,0.7935,GRID
18367,BUY,29230.54,14991.25,8.9948,FLAT
18437,BUY,29227.28,5381.93,1.0764,GRID
18444,BUY,29101.04,5126.26,1.0253,GRID
18445,BUY,28974.81,4491.81,0.8984,GRID
18458,SELL,29034.54,14962.05,8.9772,FLAT
18484,SELL,29344.5,8077.26,1.6155,GRID
18496,SELL,29501.74,4941.81,0.9884,GRID
18502,SELL,29658.98,1980.93,0.3962,GRID
18588,BUY,29796.44,15182.94,9.1098,FLAT
18629,BUY,29276.03,6662.96,1.3326,GRID
18632,BUY,29128.39,4985.45,0.9971,GRID
18637,SELL,28951.64,11544.33,6.9266,FLAT
18712,BUY,29051.13,6394.63,1.2789,GRID
18771,SELL,29336.32,9356.0,1.8712,GRID
18783,BUY,29246.12,2889.68,1.7338,FLAT
18861,BUY,29479.93,3985.13,0.797,GRID
18863,BUY,29345.95,5099.55,1.0199,GRID
18868,BUY,29211.97,5915.32,1.1831,GRID
18870,SELL,29171.41,14919.75,8.9519,FLAT
18945,BUY,29350.15,3714.67,0.7429,GRID
18964,SELL,29364.93,3716.55,2.2299,FLAT
18984,BUY,28988.49,8577.66,1.7155,GRID
18987,BUY,28847.41,4724.41,0.9449,GRID
18988,BUY,28706.32,1697.94,0.3396,GRID
18991,SELL,28909.16,14998.64,8.9992,FLAT
19033,SELL,29295.96,7768.81,1.5538,GRID
19040,BUY,29003.72,10000.0,2.0,GRID
19062,SELL,29442.07,10000.0,2.0,GRID
19064,SELL,29588.19,5504.99,1.101,GRID
19067,BUY,29519.89,13168.94,7.9014,FLAT
19104,SELL,29401.75,7730.41,1.5461,GRID
19126,BUY,29060.77,10000.0,2.0,GRID
19134,BUY,28890.28,4313.39,0.8627,GRID
19136,SELL,28890.58,6658.87,3.9953,FLAT
19164,BUY,29296.39,4947.31,0.9895,GRID
19175,BUY,29169.58,5355.61,1.0711,GRID
19179,BUY,29042.77,4697.08,0.9394,GRID
19199,SELL,28825.34,14822.09,8.8933,FLAT
19272,BUY,28953.53,10000.0,2.0,GRID
19310,SELL,29248.73,10000.0,2.0,GRID
19311,SELL,29396.33,8623.44,1.7247,GRID
19318,BUY,28805.93,10000.0,2.0,GRID
19335,SELL,28988.35,1660.62,0.9964,FLAT
19405,BUY,28751.35,9714.24,1.9428,GRID
19409,BUY,28579.18,4223.2,0.8446,GRID
19429,SELL,29095.7,10000.0,2.0,GRID
19443,SELL,28876.4,4098.98,2.4594,FLAT
19457,SELL,28844.94,4594.97,0.919,GRID
19472,SELL,28989.51,5606.64,1.1213,GRID
19492,BUY,28555.82,10000.0,2.0,GRID
19493,BUY,28411.26,4657.36,0.9315,GRID
19501,SELL,28540.42,4606.89,2.7641,FLAT
19574,BUY,28517.88,8810.9,1.7622,GRID
19597,SELL,28841.71,9229.97,1.846,GRID
19617,BUY,28355.97,10000.0,2.0,GRID
19623,BUY,28194.06,4057.87,0.8116,GRID
19712,SELL,29003.62,10000.0,2.0,GRID
19714,SELL,28815.5,4055.5,2.4333,FLAT
19775,SELL,29072.77,10000.0,2.0,GRID
19788,BUY,28784.75,7574.96,1.515,GRID
19795,SELL,29216.77,8977.27,1.7955,GRID
19865,BUY,28640.75,10000.0,2.0,GRID
19875,BUY,28647.93,1114.89,0.6689,FLAT
19907,BUY,28985.0,5335.53,1.0671,GRID
19918,BUY,28868.12,5145.61,1.0291,GRID
19923,BUY,28751.23,4518.86,0.9038,GRID
19944,SELL,28630.42,14873.37,8.924,FLAT
19974,SELL,28811.17,5191.29,1.0383,GRID
19977,SELL,28938.88,5527.25,1.1055,GRID
19997,SELL,29066.59,4281.45,0.8563,GRID
