bar,side,px,notional,fee,kind
15920,BUY,67947.95,10000.0,2.0,GRID
15926,BUY,67242.87,7626.52,1.5253,GRID
15929,SELL,67414.88,10486.74,6.292,FLAT
15971,SELL,68251.75,5612.16,1.1224,GRID
15977,BUY,67618.23,8049.32,1.6099,GRID
15978,BUY,67301.47,6467.99,1.2936,GRID
15985,SELL,68568.51,10000.0,2.0,GRID
15989,SELL,68885.27,9988.67,1.9977,GRID
15992,BUY,69014.88,10899.24,6.5395,FLAT
16217,SELL,69527.75,7446.21,1.4892,GRID
16218,BUY,68128.27,10000.0,2.0,GRID
16218,BUY,67428.54,9202.2,1.8404,GRID
16230,SELL,67724.81,11930.29,7.1582,FLAT
16328,BUY,65778.95,3710.08,0.742,GRID
16332,BUY,65425.5,8566.56,1.7133,GRID
16333,SELL,65472.98,12265.61,7.3594,FLAT
16343,BUY,65692.18,10000.0,2.0,GRID
16344,BUY,64880.04,911.89,0.1824,GRID
16348,SELL,65596.01,10907.31,6.5444,FLAT
16404,SELL,65637.9,4645.7,0.9291,GRID
16407,BUY,64647.4,10000.0,2.0,GRID
16417,SELL,64786.0,5436.04,3.2616,FLAT
16590,BUY,61243.29,8619.37,1.7239,GRID
16599,BUY,60736.15,2466.49,0.4933,GRID
16602,BUY,60229.0,3914.14,0.7828,GRID
16614,SELL,61052.3,15039.46,9.0237,FLAT
16645,SELL,61835.77,9398.78,1.8798,GRID
16651,SELL,62141.84,3904.47,0.7809,GRID
16652,BUY,61940.01,13306.42,7.9839,FLAT
16711,BUY,60427.47,9102.35,1.8205,GRID
16712,SELL,60606.01,9129.24,5.4775,FLAT
16812,BUY,56893.06,3694.68,0.7389,GRID
16820,BUY,56326.13,5421.04,1.0842,GRID
16822,BUY,55759.19,5884.28,1.1769,GRID
16823,SELL,55094.0,14694.39,8.8166,FLAT
16938,BUY,57543.34,7928.74,1.5857,GRID
16952,SELL,58780.3,10000.0,2.0,GRID
16954,BUY,58534.0,1892.86,1.1357,FLAT
17094,BUY,63646.6,6435.53,1.2871,GRID
17100,SELL,64773.43,10000.0,2.0,GRID
17101,SELL,65336.84,4861.71,0.9723,GRID
17103,SELL,65900.26,1516.89,0.3034,GRID
17104,BUY,66755.42,10059.96,6.036,FLAT
17580,BUY,56972.68,4734.48,0.9469,GRID
17581,SELL,58876.56,5376.63,1.0753,GRID
17583,SELL,59828.5,1062.1,0.2124,GRID
17584,BUY,59469.88,1544.56,0.9267,FLAT
17807,SELL,59715.79,6016.7,1.2033,GRID
17809,SELL,60034.46,2216.98,0.4434,GRID
17824,BUY,59527.58,8196.0,4.9176,FLAT
17840,BUY,58052.05,5669.44,1.1339,GRID
17846,SELL,58539.24,5717.02,3.4302,FLAT
17855,SELL,60137.27,4495.44,0.8991,GRID
17856,SELL,60836.04,9150.55,1.8301,GRID
17858,BUY,60619.18,13649.39,8.1896,FLAT
17892,BUY,59077.23,5939.36,1.1879,GRID
17893,SELL,60177.41,5428.45,1.0857,GRID
17897,SELL,60727.5,9815.14,1.963,GRID
17898,SELL,61277.59,5695.76,1.1392,GRID
17900,BUY,61235.97,14956.77,8.9741,FLAT
18033,BUY,62333.29,500.0,0.1,GRID
18038,SELL,61709.13,494.99,0.297,FLAT
18199,BUY,58829.74,7027.37,1.4055,GRID
18204,BUY,58271.47,6258.47,1.2517,GRID
18205,BUY,57713.2,1714.15,0.3428,GRID
18216,SELL,56784.01,14568.28,8.741,FLAT
18349,BUY,55114.98,2949.06,0.5898,GRID
18351,SELL,56258.86,4209.84,0.842,GRID
18354,BUY,57089.54,1217.29,0.7304,FLAT
18516,BUY,58074.27,5831.42,1.1663,GRID
18518,SELL,57881.69,5812.08,3.4872,FLAT
18546,BUY,60164.81,5122.25,1.0244,GRID
18549,SELL,60240.01,5128.65,3.0772,FLAT
18703,SELL,63716.49,10000.0,2.0,GRID
18714,SELL,64308.99,1913.65,0.3827,GRID
18718,BUY,64262.7,11997.99,7.1988,FLAT
18746,SELL,63475.0,9616.48,1.9233,GRID
18753,SELL,64004.0,4058.59,0.8117,GRID
18755,SELL,64532.99,1324.93,0.265,GRID
18759,BUY,65338.0,15383.36,9.23,FLAT
18848,BUY,63899.18,3524.97,0.705,GRID
18849,BUY,63442.37,5542.3,1.1085,GRID
18850,SELL,63819.44,9095.81,5.4575,FLAT
19050,BUY,61918.5,5815.64,1.1631,GRID
19073,SELL,61196.01,5747.78,3.4487,FLAT
19125,BUY,62393.87,5725.89,1.1452,GRID
19127,SELL,62840.0,5766.83,3.4601,FLAT
19367,BUY,66700.42,3927.55,0.7855,GRID
19370,SELL,67390.02,3968.16,2.3809,FLAT
19434,BUY,67779.41,5169.92,1.034,GRID
19436,SELL,68840.17,10000.0,2.0,GRID
19453,BUY,68311.31,4712.69,2.8276,FLAT
19462,BUY,65730.67,10000.0,2.0,GRID
19481,SELL,67042.0,10199.5,6.1197,FLAT
19499,SELL,67438.36,6050.96,1.2102,GRID
19500,SELL,67716.71,5341.38,1.0683,GRID
19504,SELL,67995.07,3607.66,0.7215,GRID
19508,BUY,67930.01,15057.49,9.0345,FLAT
19608,SELL,70258.64,2883.2,0.5766,GRID
19614,BUY,69273.7,2842.78,1.7057,FLAT
19722,SELL,69777.34,7045.53,1.4091,GRID
19727,SELL,70558.69,3147.65,0.6295,GRID
19727,SELL,71340.04,4806.83,0.9614,GRID
19728,BUY,71128.81,15147.66,9.0886,FLAT
20012,BUY,89141.62,5058.56,1.0117,GRID
20016,SELL,90730.38,7661.73,1.5323,GRID
20021,SELL,91524.75,7634.51,1.5269,GRID
20025,BUY,91769.42,10196.71,6.118,FLAT
20030,SELL,91430.33,10000.0,2.0,GRID
20030,SELL,92552.66,4697.41,0.9395,GRID
20033,BUY,90356.8,14468.54,8.6811,FLAT
20179,SELL,96802.76,2899.89,0.58,GRID
20181,SELL,97702.69,6093.32,1.2187,GRID
20192,SELL,98602.61,6006.78,1.2014,GRID
20198,BUY,95002.9,4230.48,0.8461,GRID
20202,BUY,94669.48,10291.68,6.175,FLAT
20258,BUY,95411.25,3210.54,0.6421,GRID
20270,SELL,95007.14,3196.95,1.9182,FLAT
20281,SELL,96499.82,2979.31,0.5959,GRID
20290,SELL,97347.85,5460.29,1.0921,GRID
20293,BUY,98002.01,8522.67,5.1136,FLAT
20365,SELL,95993.32,3957.19,0.7914,GRID
20366,SELL,97014.63,5333.09,1.0666,GRID
20374,BUY,95840.62,9219.44,5.5317,FLAT
20411,BUY,95779.23,7152.45,1.4305,GRID
20415,BUY,95046.47,4561.37,0.9123,GRID
20419,SELL,97244.77,9888.76,1.9778,GRID
20419,SELL,97977.53,10000.0,2.0,GRID
20419,SELL,98710.3,6679.19,1.3358,GRID
20423,BUY,98296.01,14621.62,8.773,FLAT
20584,SELL,100748.78,4854.85,0.971,GRID
20588,BUY,101520.12,4892.02,2.9352,FLAT
20754,BUY,103584.6,2649.6,0.5299,GRID
20755,BUY,102360.21,3466.6,0.6933,GRID
20755,BUY,101135.82,8883.8,1.7768,GRID
20758,SELL,100204.01,14758.65,8.8552,FLAT
20898,BUY,97720.86,5775.14,1.155,GRID
20902,SELL,98663.58,5830.85,3.4985,FLAT
21080,BUY,92900.64,10000.0,2.0,GRID
21096,SELL,95433.12,10000.0,2.0,GRID
21102,SELL,95822.0,273.71,0.1642,FLAT
21344,BUY,94103.55,7328.99,1.4658,GRID
21350,SELL,95056.45,9288.82,1.8578,GRID
21359,SELL,95532.91,8037.98,1.6076,GRID
21365,BUY,93627.09,10000.0,2.0,GRID
21367,BUY,93150.64,7625.53,1.5251,GRID
21372,SELL,91131.41,7718.28,4.631,FLAT
21392,BUY,96160.81,1656.7,0.3313,GRID
21396,SELL,96336.0,1659.72,0.9958,FLAT
21601,BUY,102584.51,5299.43,1.0599,GRID
21604,SELL,102532.52,5296.75,3.178,FLAT
21640,SELL,106611.33,10000.0,2.0,GRID
21642,BUY,105760.94,9920.23,5.9521,FLAT
21665,SELL,105240.16,9187.39,1.8375,GRID
21694,BUY,104069.64,7900.05,1.58,GRID
21694,BUY,103484.37,8719.86,1.744,GRID
21694,BUY,102899.11,7567.48,1.5135,GRID
21698,SELL,101395.64,14846.07,8.9076,FLAT
21906,SELL,100711.13,2870.39,0.5741,GRID
21907,BUY,97983.25,6323.52,1.2647,GRID
21908,BUY,96619.31,6783.58,1.3567,GRID
21912,SELL,97849.82,10396.05,6.2376,FLAT
21951,BUY,96475.74,10000.0,2.0,GRID
21953,SELL,96316.84,9983.53,5.9901,FLAT
21972,SELL,98674.09,7223.99,1.4448,GRID
21973,SELL,100009.99,2655.67,0.5311,GRID
21979,BUY,96002.31,4966.66,0.9933,GRID
21981,BUY,96062.76,4613.88,2.7683,FLAT
22073,BUY,95427.2,6433.45,1.2867,GRID
22084,SELL,95886.54,6464.42,3.8787,FLAT
22109,BUY,96415.57,7969.77,1.594,GRID
22154,SELL,97653.19,8072.07,4.8432,FLAT
22197,BUY,96667.4,6076.8,1.2154,GRID
22198,BUY,96276.34,4798.05,0.9596,GRID
22204,SELL,96242.66,10846.46,6.5079,FLAT
22274,SELL,97307.54,6379.22,1.2758,GRID
22283,BUY,97428.36,6387.14,3.8323,FLAT
22349,BUY,96169.23,6118.4,1.2237,GRID
22355,BUY,95760.46,5176.4,1.0353,GRID
22360,SELL,95656.78,11256.59,6.754,FLAT
22509,SELL,86206.89,3656.89,0.7314,GRID
22515,BUY,85752.8,3637.63,2.1826,FLAT
22632,BUY,85872.82,7184.96,1.437,GRID
22636,SELL,88221.21,7381.45,4.4289,FLAT
22764,SELL,83892.09,5680.19,1.136,GRID
22766,BUY,81480.45,7417.14,1.4834,GRID
22782,SELL,83151.99,1939.22,1.1635,FLAT
22812,SELL,83571.74,5255.89,1.0512,GRID
22814,SELL,84916.51,4233.51,0.8467,GRID
22816,BUY,84365.18,9511.81,5.7071,FLAT
22863,SELL,84344.88,6716.85,1.3434,GRID
22863,SELL,85055.22,3452.98,0.6906,GRID
22866,BUY,82924.18,9284.8,1.857,GRID
22869,BUY,82213.84,7139.42,1.4279,GRID
22878,SELL,83567.87,6566.32,3.9398,FLAT
22885,BUY,82559.21,6711.9,1.3424,GRID
22888,SELL,84129.47,8482.07,1.6964,GRID
22892,BUY,84077.8,1641.5,0.9849,FLAT
22902,SELL,83216.3,7814.47,1.5629,GRID
22908,BUY,81683.72,9465.38,1.8931,GRID
22910,SELL,81610.21,1793.21,1.0759,FLAT
22937,BUY,83679.64,5091.16,1.0182,GRID
22937,SELL,84957.54,2587.26,0.5175,GRID
22937,SELL,85596.49,6126.13,1.2252,GRID
22939,BUY,85353.99,3515.07,2.109,FLAT
22979,BUY,83410.4,6108.59,1.2217,GRID
23026,SELL,84682.64,8564.07,1.7128,GRID
23031,SELL,85318.75,5292.7,1.0585,GRID
23038,SELL,85954.87,7251.82,1.4504,GRID
23043,BUY,86841.83,15136.37,9.0818,FLAT
23125,BUY,86711.79,5881.59,1.1763,GRID
23139,BUY,86126.24,4468.56,0.8937,GRID
23142,BUY,85540.7,4649.85,0.93,GRID
23143,SELL,85213.87,14833.29,8.9,FLAT
23244,BUY,83554.14,5659.72,1.1319,GRID
23245,BUY,82932.29,5063.26,1.0127,GRID
23246,SELL,84797.84,7893.46,1.5787,GRID
23246,SELL,85419.69,9493.94,1.8988,GRID
23249,BUY,85126.68,6421.96,3.8532,FLAT
23293,BUY,81486.5,10000.0,2.0,GRID
23295,SELL,81830.56,10042.22,6.0253,FLAT
23340,BUY,82552.55,10000.0,2.0,GRID
23346,SELL,82860.0,10037.24,6.0223,FLAT
23594,SELL,83938.61,4978.27,0.9957,GRID
23601,BUY,83937.02,4978.17,2.9869,FLAT
23629,BUY,83736.59,4916.57,0.9833,GRID
23632,SELL,85154.49,10000.0,2.0,GRID
23641,BUY,84888.0,4984.53,2.9907,FLAT
23667,SELL,85248.99,9871.79,1.9744,GRID
23685,BUY,85259.86,9873.05,5.9238,FLAT
23707,SELL,84689.09,6114.89,1.223,GRID
23707,SELL,85012.61,5208.55,1.0417,GRID
23711,SELL,85336.14,3676.56,0.7353,GRID
23714,BUY,87205.56,15396.6,9.238,FLAT
23879,BUY,93462.9,6669.05,1.3338,GRID
23880,BUY,92872.2,6835.66,1.3671,GRID
23885,SELL,94644.3,10000.0,2.0,GRID
23890,SELL,95235.0,10000.0,2.0,GRID
23892,BUY,93965.7,6173.95,3.7044,FLAT
23902,SELL,95110.18,10000.0,2.0,GRID
23911,BUY,95030.0,9991.57,5.9949,FLAT
23940,BUY,93770.91,7268.79,1.4538,GRID
23941,BUY,92995.04,6645.75,1.3291,GRID
23960,SELL,95322.66,10000.0,2.0,GRID
23961,SELL,96098.54,549.41,0.1099,GRID
23965,SELL,96827.99,3713.93,2.2284,FLAT
24025,SELL,96210.23,4422.37,0.8845,GRID
24031,BUY,95502.61,3700.62,0.7401,GRID
24045,BUY,95148.8,7062.35,1.4125,GRID
24045,BUY,94794.99,8659.4,1.7319,GRID
24050,SELL,94031.47,14890.46,8.9343,FLAT
24098,BUY,96276.47,2653.54,0.5307,GRID
24104,SELL,96978.4,2672.89,1.6037,FLAT
24270,BUY,103432.79,7636.51,1.5273,GRID
24292,BUY,102511.39,5593.58,1.1187,GRID
24296,BUY,101589.99,1769.91,0.354,GRID
24297,SELL,101804.74,14844.98,8.907,FLAT
24344,BUY,102851.43,9267.49,1.8535,GRID
24367,SELL,104000.69,10000.0,2.0,GRID
24372,SELL,104575.32,7588.32,1.5177,GRID
24373,SELL,105149.94,939.94,0.188,GRID
24376,BUY,104836.67,9178.44,5.5071,FLAT
24513,SELL,109188.54,7942.49,1.5885,GRID
24536,BUY,107131.67,7792.87,4.6757,FLAT
24576,BUY,108760.81,6162.22,1.2324,GRID
24576,BUY,107809.06,3232.45,0.6465,GRID
24588,SELL,110664.31,10000.0,2.0,GRID
24591,BUY,110217.39,410.2,0.2461,FLAT
24609,BUY,108338.77,5372.08,1.0744,GRID
24613,BUY,107637.09,3848.26,0.7697,GRID
24618,SELL,106946.01,9126.57,5.4759,FLAT
24757,SELL,106592.0,4819.89,0.964,GRID
24760,BUY,105943.98,4790.59,2.8744,FLAT
24803,SELL,105598.29,6299.31,1.2599,GRID
24804,BUY,104304.79,10000.0,2.0,GRID
24807,BUY,103658.05,6356.79,1.2714,GRID
24809,BUY,103011.3,3596.09,0.7192,GRID
24810,SELL,101914.77,13498.98,8.0994,FLAT
24845,SELL,105266.29,7041.03,1.4082,GRID
24861,BUY,105820.51,7078.1,4.2469,FLAT
24973,SELL,107609.05,5127.56,1.0255,GRID
24976,SELL,108317.15,4266.61,0.8533,GRID
24979,BUY,106192.85,4025.3,0.8051,GRID
24980,BUY,105894.31,5203.05,3.1218,FLAT
25069,SELL,107723.87,5666.17,1.1332,GRID
25070,BUY,107424.96,5650.45,3.3903,FLAT
25098,SELL,104641.38,5639.02,1.1278,GRID
25102,BUY,104551.17,5634.16,3.3805,FLAT
25165,BUY,105078.85,6515.64,1.3031,GRID
25165,BUY,104483.71,5390.76,1.0782,GRID
25165,BUY,103888.56,3093.6,0.6187,GRID
25169,SELL,103165.45,14791.81,8.8751,FLAT
25375,SELL,107538.03,7558.49,1.5117,GRID
25376,SELL,107811.9,5060.44,1.0121,GRID
25377,SELL,108085.78,2381.06,0.4762,GRID
25405,BUY,106990.27,10000.0,2.0,GRID
25422,BUY,106716.4,9671.76,1.9344,GRID
25425,BUY,106442.52,7260.13,1.452,GRID
25432,SELL,106253.79,12012.02,7.2072,FLAT
25455,SELL,109381.85,10000.0,2.0,GRID
25459,BUY,109136.3,9977.55,5.9865,FLAT
25509,SELL,108048.57,6381.38,1.2763,GRID
25548,SELL,108627.91,3353.9,0.6708,GRID
25556,SELL,109207.25,5264.72,1.0529,GRID
25627,BUY,110714.97,15294.6,9.1768,FLAT
25800,BUY,118387.58,4054.32,0.8109,GRID
25811,BUY,117483.26,6634.42,1.3269,GRID
25820,SELL,120196.24,9525.66,1.9051,GRID
25828,SELL,120589.95,1382.74,0.8296,FLAT
25837,BUY,117520.53,10000.0,2.0,GRID
25920,SELL,117750.01,10019.53,6.0117,FLAT
25932,BUY,118184.85,8275.06,1.655,GRID
25942,SELL,119954.42,8398.96,5.0394,FLAT
25959,BUY,117772.3,8516.42,1.7033,GRID
25982,SELL,119362.48,10000.0,2.0,GRID
25993,BUY,116977.21,10000.0,2.0,GRID
25994,BUY,116182.11,5252.08,1.0504,GRID
25997,SELL,115284.25,13744.94,8.247,FLAT
26053,SELL,118491.16,6511.92,1.3024,GRID
26055,SELL,118901.14,5039.74,1.0079,GRID
26055,SELL,119311.12,3448.33,0.6897,GRID
26059,BUY,118754.13,14992.12,8.9953,FLAT
26093,SELL,118885.5,9310.86,1.8622,GRID
26102,BUY,117328.29,10000.0,2.0,GRID
26129,BUY,116549.69,6510.38,1.3021,GRID
26158,BUY,115771.08,4246.23,0.8492,GRID
26160,SELL,115331.86,11469.76,6.8819,FLAT
26258,BUY,114574.43,5862.32,1.1725,GRID
26262,BUY,113955.45,5134.63,1.0269,GRID
26269,BUY,113336.47,4003.05,0.8006,GRID
26301,SELL,115106.67,15141.63,9.085,FLAT
26730,BUY,114174.57,3881.78,0.7764,GRID
26730,BUY,113722.17,5456.76,1.0914,GRID
26730,BUY,113269.77,5661.46,1.1323,GRID
26737,SELL,113412.36,14966.35,8.9798,FLAT
26826,BUY,112169.98,6198.2,1.2396,GRID
26831,SELL,112200.94,6199.91,3.7199,FLAT
26838,BUY,110549.36,5073.81,1.0148,GRID
26839,BUY,109819.28,7831.55,1.5663,GRID
26844,BUY,109089.19,2094.64,0.4189,GRID
26846,SELL,108386.23,14785.03,8.871,FLAT
26996,SELL,110530.61,4275.52,0.8551,GRID
26997,SELL,111261.23,6281.72,1.2563,GRID
27006,BUY,112954.32,10746.58,6.448,FLAT
27039,BUY,110074.02,5582.79,1.1166,GRID
27047,SELL,110356.75,5597.13,3.3583,FLAT
27064,BUY,110938.11,5391.48,1.0783,GRID
27079,SELL,111721.87,6962.84,1.3926,GRID
27081,SELL,112113.75,6218.97,1.2438,GRID
27085,SELL,112505.63,7209.67,1.4419,GRID
27087,BUY,112398.0,14980.06,8.988,FLAT
27126,SELL,112294.66,8102.77,1.6206,GRID
27131,SELL,113033.16,6299.38,1.2599,GRID
27132,SELL,113771.66,597.85,0.1196,GRID
27134,BUY,113853.99,15158.69,9.0952,FLAT
27268,SELL,115650.46,10000.0,2.0,GRID
27280,SELL,116432.34,4005.01,0.801,GRID
27293,SELL,117214.21,500.0,0.1,GRID
27295,BUY,116860.0,14622.79,8.7737,FLAT
27310,SELL,116884.82,10000.0,2.0,GRID
27314,SELL,117731.25,702.08,0.1404,GRID
27322,BUY,117063.4,10713.38,6.428,FLAT
27366,SELL,115957.48,7225.16,1.445,GRID
27407,BUY,114857.5,9262.35,1.8525,GRID
27407,BUY,114307.5,6235.8,1.2472,GRID
27409,SELL,114187.81,8322.73,4.9936,FLAT
27578,BUY,111614.36,8941.39,1.7883,GRID
27582,SELL,111865.95,8961.54,5.3769,FLAT
27817,BUY,121990.81,8960.28,1.7921,GRID
27823,SELL,121261.62,8906.72,5.344,FLAT
27828,SELL,123303.97,5418.36,1.0837,GRID
27829,BUY,121527.51,9164.13,1.8328,GRID
27831,BUY,120639.27,5337.29,1.0675,GRID
27831,BUY,119751.04,5916.94,1.1834,GRID
27832,SELL,120974.0,15135.88,9.0815,FLAT
27936,BUY,114460.01,4572.99,0.9146,GRID
27939,BUY,113206.64,6276.45,1.2553,GRID
27941,SELL,111987.38,10683.05,6.4098,FLAT
27972,BUY,110883.67,10000.0,2.0,GRID
27974,SELL,110798.01,9992.27,5.9954,FLAT
28079,BUY,107868.66,3057.72,0.6115,GRID
28082,SELL,109948.2,1588.82,0.3178,GRID
28084,SELL,110987.96,8902.52,1.7805,GRID
28085,BUY,111298.55,7380.82,4.4285,FLAT
28138,BUY,106961.71,8625.7,1.7251,GRID
28146,SELL,107870.35,8698.98,5.2194,FLAT
28167,SELL,110495.12,4169.36,0.8339,GRID
28176,BUY,110585.08,4172.75,2.5037,FLAT
28395,BUY,110271.82,5910.89,1.1822,GRID
28402,SELL,111068.72,9836.08,1.9672,GRID
28407,BUY,109873.37,10000.0,2.0,GRID
28413,BUY,109474.93,8912.06,1.7824,GRID
28424,SELL,107197.94,14736.02,8.8416,FLAT
28572,SELL,102874.67,4339.03,0.8678,GRID
28573,SELL,103684.2,6765.26,1.3531,GRID
28577,SELL,104493.72,3895.71,0.7791,GRID
28582,BUY,104722.96,15154.28,9.0926,FLAT
28645,BUY,104239.09,5136.43,1.0273,GRID
28646,BUY,103438.19,5794.32,1.1589,GRID
28646,BUY,102637.29,4069.24,0.8138,GRID
28650,SELL,101297.31,14681.99,8.8092,FLAT
28928,BUY,86388.74,4523.48,0.9047,GRID
28937,SELL,88647.7,736.33,0.1473,GRID
28939,SELL,89089.06,3924.87,2.3549,FLAT
29276,SELL,91069.79,7135.47,1.4271,GRID
29294,SELL,92015.1,4398.41,0.8797,GRID
29295,SELL,92960.41,3466.12,0.6932,GRID
29296,BUY,93917.99,15349.83,9.2099,FLAT
29534,SELL,89208.22,4021.19,0.8042,GRID
29536,BUY,87189.18,10000.0,2.0,GRID
29540,SELL,87839.4,6115.09,3.6691,FLAT
29629,BUY,86741.24,7868.44,1.5737,GRID
29630,SELL,87443.45,7932.14,4.7593,FLAT
29683,BUY,87736.48,5145.03,1.029,GRID
29685,BUY,87333.88,5089.5,1.0179,GRID
29687,BUY,86931.27,4765.47,0.9531,GRID
29689,SELL,88541.68,10000.0,2.0,GRID
29689,SELL,88944.28,7393.83,1.4788,GRID
29689,SELL,89346.89,8193.58,1.6387,GRID
29764,BUY,89984.0,10441.58,6.2649,FLAT
29786,BUY,86896.24,9975.37,1.9951,GRID
29789,SELL,87443.17,10038.15,6.0229,FLAT
29799,SELL,89392.7,8589.28,1.7179,GRID
29802,BUY,88092.56,8998.83,1.7998,GRID
29817,SELL,88847.26,539.05,0.3234,FLAT
29848,SELL,88239.24,8263.16,1.6526,GRID
29854,SELL,88816.48,4486.44,0.8973,GRID
29864,SELL,89393.71,2250.4,0.4501,GRID
29868,BUY,89348.68,15129.64,9.0778,FLAT
29990,BUY,91298.01,4467.68,0.8935,GRID
29999,SELL,91394.71,4472.41,2.6834,FLAT
30085,SELL,91058.48,5044.87,1.009,GRID
30087,SELL,91267.51,5525.98,1.1052,GRID
30091,BUY,90640.42,8062.22,1.6124,GRID
30091,BUY,90431.39,8526.81,1.7054,GRID
30096,SELL,91476.54,10000.0,2.0,GRID
30102,BUY,91408.09,3841.83,2.3051,FLAT
30128,SELL,92400.48,6333.21,1.2666,GRID
30130,BUY,92000.74,6305.81,3.7835,FLAT
30230,SELL,95580.13,6517.79,1.3036,GRID
30237,BUY,95067.59,9599.72,1.9199,GRID
30259,SELL,95304.01,3124.64,1.8748,FLAT
30397,BUY,89323.87,5982.12,1.1964,GRID
30410,BUY,89052.34,5275.1,1.055,GRID
30413,BUY,88780.81,3742.78,0.7486,GRID
30425,SELL,87420.01,14718.44,8.8311,FLAT
30517,BUY,87134.49,7026.68,1.4053,GRID
30518,BUY,86376.98,7971.25,1.5943,GRID
30518,BUY,85619.46,500.0,0.1,GRID
30519,SELL,85270.0,15243.38,9.146,FLAT
30759,BUY,70332.73,4347.59,0.8695,GRID
30762,SELL,71422.97,4414.98,2.649,FLAT
30947,SELL,69451.17,5269.13,1.0538,GRID
30950,BUY,68074.53,7445.29,1.4891,GRID
30950,BUY,67386.2,8178.77,1.6358,GRID
30974,SELL,67392.05,10437.22,6.2623,FLAT
31042,SELL,67806.58,3869.11,0.7738,GRID
31044,BUY,66830.24,5340.11,1.068,GRID
31044,BUY,66342.08,8617.95,1.7236,GRID
31064,SELL,68294.74,10000.0,2.0,GRID
31067,SELL,68203.42,431.19,0.2587,FLAT
31103,BUY,67061.54,6286.33,1.2573,GRID
31104,BUY,66694.76,4777.37,0.9555,GRID
31104,BUY,66327.98,3936.3,0.7873,GRID
31106,SELL,64934.17,14591.75,8.7551,FLAT
31229,BUY,64845.34,7125.16,1.425,GRID
31229,BUY,63987.5,3716.3,0.7433,GRID
31229,BUY,63129.65,4158.55,0.8317,GRID
31230,SELL,63826.0,14924.49,8.9547,FLAT
31248,BUY,66153.63,8490.18,1.698,GRID
31249,SELL,67620.65,8678.46,5.2071,FLAT
31465,SELL,69437.84,6051.2,1.2102,GRID
31465,SELL,70443.52,1697.71,0.3395,GRID
31467,BUY,70072.94,7795.33,4.6772,FLAT
31585,SELL,71317.73,7746.56,1.5493,GRID
31588,SELL,71788.11,4478.5,0.8957,GRID
31590,BUY,71453.59,12218.95,7.3314,FLAT
31862,BUY,69060.66,7485.25,1.497,GRID
31864,BUY,68474.74,4732.42,0.9465,GRID
31867,SELL,69005.21,12248.32,7.349,FLAT
31960,BUY,67058.54,3251.62,0.6503,GRID
31962,BUY,66317.54,10000.0,2.0,GRID
31984,SELL,68540.54,6982.4,1.3965,GRID
31987,SELL,68265.53,6649.5,3.9897,FLAT
32027,BUY,66159.8,10000.0,2.0,GRID
32028,SELL,66270.87,10016.79,6.0101,FLAT
32078,SELL,67279.52,4077.98,0.8156,GRID
32078,SELL,67461.18,4990.28,0.9981,GRID
32092,BUY,66916.22,7435.14,1.487,GRID
32093,BUY,66734.56,8763.44,1.7527,GRID
32102,SELL,67642.83,10000.0,2.0,GRID
32113,BUY,69207.99,2767.72,1.6606,FLAT
32268,BUY,70934.61,7716.16,1.5432,GRID
32271,SELL,70936.27,7716.34,4.6298,FLAT
32301,SELL,74012.55,10000.0,2.0,GRID
32302,SELL,74845.39,500.0,0.1,GRID
32304,BUY,74386.02,10547.39,6.3284,FLAT
32435,SELL,75655.42,8570.35,1.7141,GRID
32436,SELL,76058.49,4692.01,0.9384,GRID
32440,BUY,74849.26,9800.49,1.9601,GRID
32443,BUY,74446.19,10000.0,2.0,GRID
32445,BUY,74043.11,7628.06,1.5256,GRID
32446,SELL,73801.79,14266.82,8.5601,FLAT
32494,SELL,76297.17,7041.54,1.4083,GRID
32497,SELL,77048.72,3396.92,0.6794,GRID
32500,BUY,77994.93,10636.86,6.3821,FLAT
32582,BUY,77310.78,9090.26,1.8181,GRID
32595,SELL,77803.5,10000.0,2.0,GRID
32596,SELL,78049.87,8513.02,1.7026,GRID
32609,SELL,78296.23,5258.67,1.0517,GRID
32618,BUY,79105.49,14807.24,8.8843,FLAT
32638,SELL,77269.59,4038.2,0.8076,GRID
32640,BUY,77084.68,4028.54,2.4171,FLAT
32723,SELL,77750.76,8725.23,1.745,GRID
32724,SELL,78232.96,4764.39,0.9529,GRID
32724,SELL,78715.17,1510.38,0.3021,GRID
32726,BUY,78445.89,15085.81,9.0515,FLAT
32881,BUY,79530.19,1343.26,0.2687,GRID
32884,SELL,79600.01,1344.43,0.8067,FLAT
32942,SELL,81124.25,5434.23,1.0868,GRID
32943,SELL,81443.0,6356.71,1.2713,GRID
32947,BUY,80486.75,6543.13,1.3086,GRID
32949,SELL,81761.74,9752.2,1.9504,GRID
32951,BUY,81471.13,14910.74,8.9464,FLAT
32992,SELL,80475.82,4516.96,0.9034,GRID
33000,SELL,80951.62,5294.09,1.0588,GRID
33013,BUY,79524.2,7058.68,1.4117,GRID
33014,BUY,79048.4,6847.16,1.3694,GRID
33016,SELL,79514.97,4282.26,2.5694,FLAT
33052,BUY,80643.94,5897.96,1.1796,GRID
33059,SELL,80385.11,5879.03,3.5274,FLAT
33182,SELL,77651.52,3465.56,0.6931,GRID
33192,SELL,78098.43,6573.03,1.3146,GRID
33204,BUY,76757.7,10000.0,2.0,GRID
33233,BUY,76310.79,8525.5,1.7051,GRID
33234,BUY,75863.88,610.25,0.122,GRID
