bar,side,px,notional,fee,kind
20412,BUY,95457.64,6932.55,1.3865,GRID
20415,BUY,94724.88,4693.2,0.9386,GRID
20418,SELL,96923.18,9638.46,1.9277,GRID
20419,SELL,97655.94,9469.45,1.8939,GRID
20419,SELL,98388.71,7517.85,1.5036,GRID
20424,BUY,98179.14,14790.83,8.8745,FLAT
20526,BUY,98410.65,4696.56,0.9393,GRID
20587,SELL,101355.59,8493.86,1.6988,GRID
20754,SELL,104042.21,4681.16,0.9362,GRID
20755,BUY,101593.43,7421.35,1.4843,GRID
20755,BUY,100369.04,5963.41,1.1927,GRID
20899,BUY,97542.05,6711.81,1.3424,GRID
20903,SELL,98418.42,11830.13,7.0981,FLAT
20946,BUY,95453.58,7380.9,1.4762,GRID
21091,SELL,94830.28,5097.94,1.0196,GRID
21343,BUY,94148.8,7144.48,1.4289,GRID
21350,SELL,95101.7,9218.82,1.8438,GRID
21359,SELL,95578.16,7979.85,1.596,GRID
21365,BUY,93672.34,10000.0,2.0,GRID
21367,BUY,93195.89,7613.59,1.5227,GRID
21397,SELL,96293.6,10349.03,6.2094,FLAT
21601,BUY,102424.38,5441.26,1.0883,GRID
21675,SELL,105484.97,7895.69,1.5791,GRID
21693,BUY,104314.45,6900.29,1.3801,GRID
21694,BUY,103729.18,7707.75,1.5415,GRID
21694,BUY,103143.92,8287.64,1.6575,GRID
21699,SELL,100410.04,19989.54,11.9937,FLAT
21770,SELL,104737.98,8799.4,1.7599,GRID
21906,SELL,100407.42,2710.3,0.5421,GRID
21908,BUY,97679.54,6179.89,1.236,GRID
21909,BUY,96315.6,6448.74,1.2897,GRID
21951,SELL,97444.31,3158.03,0.6316,GRID
21971,SELL,98082.76,6047.97,1.2096,GRID
21973,SELL,99418.66,5769.85,1.154,GRID
21982,BUY,96506.8,12824.95,7.695,FLAT
22076,SELL,96207.37,3820.24,0.764,GRID
22109,BUY,96364.49,7973.39,1.5947,GRID
22198,BUY,96518.47,6188.26,1.2377,GRID
22198,BUY,96127.41,4894.22,0.9788,GRID
22205,SELL,96376.77,15233.53,9.1401,FLAT
22283,SELL,97412.06,6675.19,1.335,GRID
22348,BUY,96249.79,5866.76,1.1734,GRID
22355,BUY,95841.02,5287.58,1.0575,GRID
22358,BUY,95432.24,3845.67,0.7691,GRID
22512,SELL,86364.73,2487.44,0.4975,GRID
22765,SELL,82741.54,4181.07,0.8362,GRID
22775,SELL,83947.36,6467.51,1.2935,GRID
22798,SELL,81411.31,4614.85,0.923,GRID
22800,BUY,81603.08,10213.88,6.1283,FLAT
22809,SELL,83233.54,4995.96,0.9992,GRID
22814,SELL,84578.3,5685.14,1.137,GRID
22817,BUY,84570.54,10760.83,6.4565,FLAT
22866,BUY,83202.87,6446.43,1.2893,GRID
22869,BUY,82492.53,4717.6,0.9435,GRID
22879,SELL,83547.17,11251.02,6.7506,FLAT
22885,BUY,82729.6,6633.03,1.3266,GRID
22888,SELL,84299.86,8063.17,1.6126,GRID
22902,BUY,82397.52,6614.44,1.3229,GRID
22908,BUY,81631.22,4902.75,0.9806,GRID
22911,SELL,81851.51,10220.23,6.1321,FLAT
22936,BUY,84094.1,3834.44,0.7669,GRID
22937,SELL,85372.0,5705.69,1.1411,GRID
22979,SELL,84104.1,6697.06,1.3394,GRID
23026,SELL,84740.21,4623.49,0.9247,GRID
23031,SELL,85376.33,3679.45,0.7359,GRID
23044,BUY,86899.73,17251.51,10.3509,FLAT
23126,SELL,87559.61,8388.21,1.6776,GRID
23139,BUY,86388.53,8622.19,1.7244,GRID
23141,BUY,85802.98,8253.68,1.6507,GRID
23142,BUY,85217.44,6512.35,1.3025,GRID
23144,SELL,85148.0,15038.91,9.0233,FLAT
23245,BUY,83308.45,6319.82,1.264,GRID
23245,BUY,82686.6,5495.76,1.0992,GRID
23246,SELL,84552.15,10000.0,2.0,GRID
23246,SELL,85174.0,8745.83,1.7492,GRID
23295,SELL,82419.08,4334.71,0.8669,GRID
23296,BUY,81830.01,10737.74,6.4426,FLAT
23340,BUY,82574.33,10000.0,2.0,GRID
23347,SELL,83075.47,10060.69,6.0364,FLAT
23629,BUY,83768.36,4892.88,0.9786,GRID
23632,SELL,85186.26,10000.0,2.0,GRID
23667,SELL,85182.26,9460.34,1.8921,GRID
23686,BUY,85077.01,14466.51,8.6799,FLAT
23701,SELL,84638.74,5948.58,1.1897,GRID
23707,SELL,84962.26,5230.84,1.0462,GRID
23710,SELL,85285.79,3820.58,0.7641,GRID
23715,BUY,87351.14,15430.23,9.2581,FLAT
23876,SELL,94510.71,8319.42,1.6639,GRID
23879,BUY,93329.31,10000.0,2.0,GRID
23889,SELL,95101.41,10000.0,2.0,GRID
23940,BUY,93751.86,7295.89,1.4592,GRID
23941,BUY,92975.98,6648.04,1.3296,GRID
23960,SELL,95303.6,10000.0,2.0,GRID
23961,SELL,96079.48,561.64,0.1123,GRID
23965,SELL,96855.36,500.0,0.1,GRID
24025,SELL,96234.76,4543.38,0.9087,GRID
24031,BUY,95527.14,3595.82,0.7192,GRID
24045,BUY,95173.33,7069.01,1.4138,GRID
24045,BUY,94819.52,8878.55,1.7757,GRID
24105,SELL,97030.01,10256.11,6.1537,FLAT
24262,BUY,103870.82,6411.09,1.2822,GRID
24272,BUY,102949.42,7333.05,1.4666,GRID
24294,BUY,102028.02,1255.86,0.2512,GRID
24298,SELL,102371.61,14870.54,8.9223,FLAT
24344,SELL,103471.22,6506.3,1.3013,GRID
24367,SELL,104045.84,5786.57,1.1573,GRID
24372,SELL,104620.47,2707.13,0.5414,GRID
24377,BUY,104498.0,15086.54,9.0519,FLAT
24535,BUY,106981.6,2859.74,0.5719,GRID
24576,BUY,108691.81,5794.75,1.1589,GRID
24576,BUY,107740.06,3444.47,0.6889,GRID
24588,SELL,110595.31,10000.0,2.0,GRID
24612,BUY,108087.49,4071.32,0.8143,GRID
24614,BUY,107385.81,4787.03,0.9574,GRID
24619,SELL,107318.18,11143.91,6.6863,FLAT
24751,BUY,104961.48,6283.37,1.2567,GRID
24758,SELL,106754.5,6852.59,1.3705,GRID
24803,SELL,105560.27,6415.54,1.2831,GRID
24805,BUY,104266.77,10000.0,2.0,GRID
24807,BUY,103620.03,5969.76,1.194,GRID
24809,BUY,102973.28,3579.12,0.7158,GRID
24811,SELL,100483.91,12377.09,7.4263,FLAT
24851,SELL,105344.3,7038.16,1.4076,GRID
24973,SELL,107696.64,5046.38,1.0093,GRID
24976,SELL,108404.74,4573.79,0.9148,GRID
24979,BUY,106280.44,3569.87,0.714,GRID
24981,BUY,105890.7,12947.37,7.7684,FLAT
25068,BUY,106517.93,1664.51,0.3329,GRID
25098,SELL,105242.21,8687.59,1.7375,GRID
25165,SELL,104535.16,5007.07,1.0014,GRID
25165,SELL,105130.3,5489.44,1.0979,GRID
25165,SELL,105725.45,4503.49,0.9007,GRID
25168,BUY,103344.86,10000.0,2.0,GRID
25168,BUY,102749.72,5457.23,1.0914,GRID
25375,SELL,107583.87,7800.02,1.56,GRID
25376,SELL,107857.74,4977.47,0.9955,GRID
25377,SELL,108131.62,2222.51,0.4445,GRID
25405,BUY,107036.11,10000.0,2.0,GRID
25406,BUY,106762.24,9863.53,1.9727,GRID
25425,BUY,106488.36,7240.17,1.448,GRID
25455,BUY,108768.91,1375.92,0.2752,GRID
25509,SELL,108271.35,4285.82,0.8572,GRID
25548,SELL,108850.69,4738.2,0.9476,GRID
25556,SELL,109430.03,5975.98,1.1952,GRID
25764,SELL,118197.37,9643.19,1.9286,GRID
25765,BUY,116008.19,17611.82,10.5671,FLAT
25796,SELL,119977.68,6366.53,1.2733,GRID
25800,BUY,118169.02,7246.56,1.4493,GRID
25820,SELL,120882.0,7431.57,1.4863,GRID
25837,BUY,117896.24,9319.75,1.8639,GRID
25893,BUY,116541.76,5514.51,1.1029,GRID
25932,SELL,119256.67,9279.63,1.8559,GRID
25959,SELL,118507.62,7999.0,1.5998,GRID
25982,SELL,119302.71,4647.23,0.9294,GRID
25993,BUY,116917.44,10000.0,2.0,GRID
25994,BUY,116122.35,8443.63,1.6887,GRID
25995,BUY,115327.25,848.13,0.1696,GRID
26053,SELL,118449.96,6463.83,1.2928,GRID
26055,SELL,118859.94,5017.36,1.0035,GRID
26055,SELL,119269.92,3518.81,0.7038,GRID
26090,SELL,118632.96,8398.07,1.6796,GRID
26103,BUY,117075.75,10000.0,2.0,GRID
26130,BUY,116297.14,7064.03,1.4128,GRID
26158,BUY,115518.54,5063.25,1.0127,GRID
26258,BUY,114338.66,5673.27,1.1347,GRID
26267,BUY,113719.68,5577.68,1.1155,GRID
26269,BUY,113100.7,3749.05,0.7498,GRID
26297,SELL,115576.62,10000.0,2.0,GRID
26302,SELL,114992.27,10658.19,6.3949,FLAT
26730,BUY,112147.6,10000.0,2.0,GRID
26730,BUY,111695.2,940.25,0.188,GRID
26730,BUY,111242.8,500.0,0.1,GRID
26730,SELL,113052.4,5050.39,1.0101,GRID
26730,SELL,113504.8,5686.95,1.1374,GRID
26730,SELL,113957.2,4262.66,0.8525,GRID
26826,BUY,112070.31,5944.07,1.1888,GRID
26838,SELL,110749.47,2532.8,0.5066,GRID
26843,SELL,111479.55,5901.92,1.1804,GRID
26844,BUY,109289.29,10000.0,2.0,GRID
26845,BUY,108559.21,1273.04,0.2546,GRID
26997,SELL,111138.64,5372.28,1.0745,GRID
27005,SELL,111869.26,3933.69,0.7867,GRID
27006,SELL,112599.88,5694.04,1.1388,GRID
27039,BUY,110146.79,5651.79,1.1304,GRID
27070,SELL,111593.9,5777.6,1.1555,GRID
27071,BUY,110810.14,7719.72,1.5439,GRID
27080,SELL,111985.78,7748.59,1.5497,GRID
27085,SELL,112377.66,9193.53,1.8387,GRID
27088,BUY,112214.4,18573.16,11.1439,FLAT
27126,SELL,112284.89,8051.73,1.6103,GRID
27131,SELL,113023.39,6330.76,1.2662,GRID
27132,SELL,113761.89,617.51,0.1235,GRID
27135,BUY,113759.89,15147.01,9.0882,FLAT
27258,SELL,115550.92,9869.6,1.9739,GRID
27280,SELL,116332.79,4837.35,0.9675,GRID
27292,SELL,117114.66,500.0,0.1,GRID
27296,BUY,116550.01,15298.91,9.1793,FLAT
27314,SELL,117406.12,10000.0,2.0,GRID
27359,SELL,115675.11,6844.59,1.3689,GRID
27407,BUY,114575.13,7496.18,1.4992,GRID
27577,BUY,111710.98,9002.3,1.8005,GRID
27817,BUY,122095.99,8935.46,1.7871,GRID
27829,SELL,122203.23,6738.29,1.3477,GRID
27831,BUY,120426.77,8585.59,1.7171,GRID
27833,SELL,120649.32,10979.45,6.5877,FLAT
27936,BUY,114446.64,4664.02,0.9328,GRID
27939,BUY,113193.27,6187.44,1.2375,GRID
27941,BUY,111939.91,4148.53,0.8297,GRID
27942,SELL,111724.41,14800.78,8.8805,FLAT
27974,BUY,110689.19,10000.0,2.0,GRID
27975,SELL,110748.0,10005.31,6.0032,FLAT
28079,BUY,107805.29,2889.8,0.578,GRID
28082,SELL,109884.83,1420.96,0.2842,GRID
28084,SELL,110924.59,8781.96,1.7564,GRID
28138,BUY,106869.38,9321.64,1.8643,GRID
28167,SELL,110507.33,4235.93,0.8472,GRID
28310,BUY,111482.59,7095.64,1.4191,GRID
28398,SELL,110896.43,6624.82,1.325,GRID
28406,BUY,110099.53,8279.75,1.656,GRID
28413,BUY,109701.08,6446.72,1.2893,GRID
28417,BUY,109302.64,6898.34,1.3797,GRID
28425,SELL,106974.99,19746.19,11.8477,FLAT
28572,SELL,102614.16,4652.62,0.9305,GRID
28573,SELL,103423.69,5392.11,1.0784,GRID
28577,SELL,104233.21,4955.27,0.9911,GRID
28583,BUY,106314.96,15417.5,9.2505,FLAT
28645,SELL,104791.3,6057.93,1.2116,GRID
28646,BUY,103189.5,7028.89,1.4058,GRID
28646,BUY,102388.6,6232.58,1.2465,GRID
28647,BUY,101587.7,7796.46,1.5593,GRID
28651,SELL,101539.01,15020.13,9.0121,FLAT
28918,BUY,87107.44,6119.79,1.224,GRID
28928,BUY,86330.54,4163.43,0.8327,GRID
28937,SELL,88589.5,627.51,0.1255,GRID
29135,SELL,91660.12,10210.84,6.1265,FLAT
29282,BUY,89854.61,7042.8,1.4086,GRID
29294,SELL,91745.23,10000.0,2.0,GRID
29294,SELL,92690.54,7446.51,1.4893,GRID
29295,SELL,93635.85,3470.47,0.6941,GRID
29297,BUY,93920.48,13901.95,8.3412,FLAT
29346,SELL,91517.22,7284.95,1.457,GRID
29366,BUY,91222.72,8189.21,1.6378,GRID
29366,BUY,89856.66,6230.76,1.2462,GRID
29534,SELL,88865.44,3218.55,0.6437,GRID
29537,BUY,86846.4,9589.53,1.9179,GRID
29541,SELL,88344.78,13579.65,8.1478,FLAT
29629,BUY,86825.32,7955.23,1.591,GRID
29683,BUY,87838.66,5344.11,1.0688,GRID
29685,BUY,87436.06,4610.54,0.9221,GRID
29686,BUY,87033.45,5045.35,1.0091,GRID
29689,SELL,88643.86,10000.0,2.0,GRID
29689,SELL,89046.46,7183.46,1.4367,GRID
29694,SELL,89449.07,10000.0,2.0,GRID
29848,SELL,88377.2,7998.52,1.5997,GRID
29858,SELL,88954.44,4438.34,0.8877,GRID
29865,SELL,89531.67,2563.14,0.5126,GRID
29869,BUY,89580.0,18913.96,11.3484,FLAT
29990,BUY,91212.38,3738.88,0.7478,GRID
30085,BUY,90918.13,5167.62,1.0335,GRID
30086,BUY,90709.1,4808.77,0.9618,GRID
30091,BUY,90500.07,5023.6,1.0047,GRID
30096,SELL,91336.19,10000.0,2.0,GRID
30096,SELL,91545.22,9973.59,1.9947,GRID
30096,SELL,91754.25,6092.04,1.2184,GRID
30229,SELL,95507.42,6237.39,1.2475,GRID
30240,BUY,94994.88,8836.74,1.7673,GRID
30397,BUY,89266.29,6121.52,1.2243,GRID
30410,BUY,88994.76,5270.84,1.0542,GRID
30413,BUY,88723.23,3607.64,0.7215,GRID
30426,SELL,86495.16,10180.75,6.1085,FLAT
30491,SELL,90167.68,5358.05,1.0716,GRID
30517,BUY,87188.94,7229.04,1.4458,GRID
30518,BUY,86431.43,7766.44,1.5533,GRID
30518,BUY,85673.92,500.0,0.1,GRID
30520,SELL,84261.66,10042.46,6.0255,FLAT
30761,SELL,71272.26,7985.63,1.5971,GRID
30947,SELL,69681.03,6007.46,1.2015,GRID
30948,BUY,68304.39,9573.18,1.9146,GRID
30950,BUY,67616.06,7415.9,1.4832,GRID
30973,BUY,66927.74,4018.39,0.8037,GRID
31044,BUY,67053.6,5508.63,1.1017,GRID
31044,BUY,66565.44,5439.37,1.0879,GRID
31046,SELL,68029.94,7571.29,1.5143,GRID
31068,SELL,68259.99,11207.46,6.7245,FLAT
31103,BUY,67034.96,6316.07,1.2632,GRID
31104,BUY,66668.18,4889.97,0.978,GRID
31104,BUY,66301.4,3793.95,0.7588,GRID
31107,SELL,64808.31,14568.35,8.741,FLAT
31169,BUY,68443.78,4479.06,0.8958,GRID
31229,BUY,64456.91,10000.0,2.0,GRID
31229,BUY,63599.07,2628.1,0.5256,GRID
31231,SELL,63473.28,16624.08,9.9744,FLAT
31269,SELL,66237.84,4289.02,0.8578,GRID
31465,SELL,70163.05,1369.51,0.2739,GRID
31582,SELL,71069.6,6597.86,1.3196,GRID
31585,SELL,71539.98,6293.31,1.2587,GRID
31591,BUY,71717.5,19010.63,11.4064,FLAT
31673,SELL,71919.78,4270.54,0.8541,GRID
31862,BUY,68893.99,7687.14,1.5374,GRID
31865,BUY,68308.07,5081.44,1.0163,GRID
31960,BUY,66888.4,5067.95,1.0136,GRID
31968,SELL,68370.4,4740.29,0.9481,GRID
31976,BUY,66147.4,10000.0,2.0,GRID
31988,SELL,68277.99,19404.77,11.6429,FLAT
32078,SELL,67375.09,4188.27,0.8377,GRID
32078,SELL,67556.75,5307.24,1.0614,GRID
32089,BUY,67011.79,6406.21,1.2812,GRID
32093,BUY,66830.13,8951.06,1.7902,GRID
32093,BUY,66648.48,9138.24,1.8276,GRID
32102,SELL,67738.4,10000.0,2.0,GRID
32269,BUY,70837.34,6346.4,1.2693,GRID
32272,SELL,71140.51,11943.64,7.1662,FLAT
32301,BUY,73794.2,501.69,0.1003,GRID
32435,SELL,75660.68,8606.83,1.7214,GRID
32436,SELL,76063.75,4678.46,0.9357,GRID
32440,BUY,74854.52,9752.99,1.9506,GRID
32443,BUY,74451.45,10000.0,2.0,GRID
32445,BUY,74048.37,7683.73,1.5367,GRID
32447,SELL,74280.01,14849.35,8.9096,FLAT
32479,SELL,76843.26,3902.81,0.7806,GRID
32490,BUY,74858.66,7130.8,1.4262,GRID
32494,SELL,76361.76,9297.82,1.8596,GRID
32497,SELL,77113.31,6227.43,1.2455,GRID
32500,SELL,77864.86,6605.55,1.3211,GRID
32501,BUY,78010.72,18947.48,11.3685,FLAT
32582,BUY,77445.33,8552.39,1.7105,GRID
32583,BUY,77198.96,4645.99,0.9292,GRID
32596,SELL,77938.05,10000.0,2.0,GRID
32596,SELL,78184.42,9387.2,1.8774,GRID
32610,SELL,78430.78,5155.5,1.0311,GRID
32619,BUY,78924.22,11324.96,6.795,FLAT
32638,SELL,77394.24,5648.31,1.1297,GRID
32723,SELL,77786.55,8969.64,1.7939,GRID
32724,SELL,78268.75,4514.43,0.9029,GRID
32724,SELL,78750.96,1515.93,0.3032,GRID
32727,BUY,78214.36,20744.03,12.4464,FLAT
32881,BUY,79475.71,1291.42,0.2583,GRID
32942,SELL,81099.58,5260.23,1.052,GRID
32942,SELL,81418.33,6313.23,1.2626,GRID
32947,BUY,80462.08,6850.35,1.3701,GRID
32949,SELL,81737.07,10000.0,2.0,GRID
32952,BUY,81501.72,13314.01,7.9884,FLAT
32992,BUY,80051.88,8980.32,1.7961,GRID
33000,SELL,81003.5,10000.0,2.0,GRID
33013,BUY,79576.08,9190.13,1.838,GRID
33014,BUY,79100.27,6829.55,1.3659,GRID
33017,SELL,79598.15,15168.13,9.1009,FLAT
33052,BUY,80628.51,5859.81,1.172,GRID
33181,BUY,76999.17,8310.04,1.662,GRID
33191,SELL,77892.99,6389.86,1.278,GRID
33233,BUY,76552.26,10000.0,2.0,GRID
33233,BUY,76105.35,2585.43,0.5171,GRID
33240,SELL,75489.84,19866.51,11.9199,FLAT
33276,BUY,76756.62,9814.89,1.963,GRID
33284,BUY,76193.19,2688.77,0.5378,GRID
33302,SELL,77628.82,12665.85,7.5995,FLAT
33321,SELL,77162.46,6627.78,1.3256,GRID
33321,SELL,77598.54,4734.73,0.9469,GRID
33325,SELL,78034.63,3637.49,0.7275,GRID
33326,BUY,76290.28,10000.0,2.0,GRID
33328,BUY,75854.19,6492.84,1.2986,GRID
33339,BUY,75418.11,8216.01,1.6432,GRID
33445,BUY,73672.35,5120.87,1.0242,GRID
33447,BUY,73407.09,5599.28,1.1199,GRID
33461,BUY,73141.83,4279.85,0.856,GRID
33469,SELL,71567.91,24074.8,14.4449,FLAT
33680,BUY,61011.71,9380.81,1.8762,GRID
33712,SELL,63456.88,10000.0,2.0,GRID
33853,BUY,64801.97,1650.8,0.3302,GRID
33854,SELL,65754.03,7509.79,1.502,GRID
33855,SELL,66230.06,4792.69,0.9585,GRID
33858,BUY,64325.94,7854.21,1.5708,GRID
33955,BUY,63803.05,5502.18,1.1004,GRID
33958,BUY,63358.1,4727.71,0.9455,GRID
33960,SELL,64692.95,5816.43,1.1633,GRID
33971,SELL,65137.9,4810.31,0.9621,GRID
33972,SELL,65582.84,10000.0,2.0,GRID
33974,BUY,64836.95,12851.49,7.7109,FLAT
34125,SELL,59519.45,6271.45,1.2543,GRID
34155,BUY,59481.56,10000.0,2.0,GRID
34163,BUY,58668.13,1141.91,0.2284,GRID
34202,SELL,60770.28,4896.74,0.9793,GRID
34351,BUY,62228.22,4591.72,0.9183,GRID
34358,BUY,61568.09,6688.5,1.3377,GRID
34359,SELL,62113.03,11432.62,6.8596,FLAT
34392,SELL,63889.59,10000.0,2.0,GRID
34398,BUY,63963.0,10011.49,6.0069,FLAT
34471,SELL,63265.3,3940.83,0.7882,GRID
34476,BUY,62329.8,4680.32,0.9361,GRID
34561,BUY,63405.13,3768.1,0.7536,GRID
34564,BUY,62924.26,6804.28,1.3609,GRID
34572,SELL,63153.99,11390.61,6.8344,FLAT
34601,SELL,64543.47,9758.65,1.9517,GRID
34631,SELL,65100.93,4874.73,0.9749,GRID
34639,BUY,63428.53,8413.38,1.6827,GRID
34646,SELL,65658.4,8913.38,1.7827,GRID
34650,BUY,65142.0,14929.57,8.9577,FLAT
34730,SELL,65376.72,4263.93,0.8528,GRID
34734,SELL,65795.07,5720.81,1.1442,GRID
34740,BUY,64540.0,7177.88,1.4356,GRID
34740,BUY,64121.65,10000.0,2.0,GRID
34799,SELL,65401.32,5185.58,1.0371,GRID
34805,SELL,65670.69,4881.66,0.9763,GRID
34811,BUY,64862.58,7198.06,1.4396,GRID
34813,BUY,64593.21,8198.33,1.6397,GRID
34818,SELL,64984.0,12949.5,7.7697,FLAT
34863,BUY,63805.98,6850.68,1.3701,GRID
34868,BUY,63335.15,3917.09,0.7834,GRID
34882,SELL,64747.64,10000.0,2.0,GRID
34896,SELL,65218.47,8226.84,1.6454,GRID
34909,BUY,62864.32,10000.0,2.0,GRID
34970,BUY,63007.69,9320.97,1.8642,GRID
34973,BUY,62697.78,4830.34,0.9661,GRID
34975,SELL,62541.5,17053.44,10.2321,FLAT
