bar,side,px,notional,fee,kind
59529,BUY,66314.88,10000.0,2.0,GRID
59535,BUY,65711.97,2956.56,0.5913,GRID
59580,SELL,65288.23,12782.68,7.6696,FLAT
59641,BUY,66180.19,9546.49,1.9093,GRID
59673,SELL,66674.32,9617.77,5.7707,FLAT
59701,BUY,65861.48,9091.92,1.8184,GRID
59728,SELL,66625.38,10000.0,2.0,GRID
59781,BUY,65479.53,10000.0,2.0,GRID
59793,SELL,67007.33,10000.0,2.0,GRID
59804,BUY,69516.47,595.39,0.3572,FLAT
59918,SELL,69181.62,8535.09,1.707,GRID
59928,BUY,68490.38,10000.0,2.0,GRID
59961,BUY,68144.76,4410.86,0.8822,GRID
60018,SELL,66621.31,5820.13,3.4921,FLAT
60103,BUY,67795.43,5387.17,1.0774,GRID
60121,SELL,68271.09,5424.97,3.255,FLAT
60199,BUY,67879.69,9225.69,1.8451,GRID
60211,SELL,68640.33,10000.0,2.0,GRID
60234,BUY,67499.37,10000.0,2.0,GRID
60285,SELL,69020.65,10000.0,2.0,GRID
60300,BUY,70815.23,460.95,0.2766,FLAT
60475,SELL,72755.12,5673.92,1.1348,GRID
60494,SELL,73153.2,9326.08,1.8652,GRID
60574,BUY,71958.98,8662.85,1.7326,GRID
60663,BUY,71560.9,10000.0,2.0,GRID
60688,SELL,71069.54,3884.2,2.3305,FLAT
60762,BUY,70865.63,10000.0,2.0,GRID
60785,BUY,70524.47,1903.87,0.3808,GRID
60947,SELL,68409.89,11500.25,6.9001,FLAT
61094,SELL,68541.42,8432.33,1.6865,GRID
61104,BUY,68036.4,10000.0,2.0,GRID
61135,BUY,67783.9,6883.49,1.3767,GRID
61708,SELL,67577.11,8481.29,5.0888,FLAT
61775,SELL,67847.36,10000.0,2.0,GRID
61783,SELL,68215.84,3102.55,0.6205,GRID
61811,BUY,69151.5,13337.32,8.0024,FLAT
61950,SELL,69545.2,10000.0,2.0,GRID
61951,SELL,70135.12,500.0,0.1,GRID
62000,BUY,69968.9,10559.74,6.3358,FLAT
62066,BUY,70372.79,6605.35,1.3211,GRID
62083,BUY,70036.8,8394.65,1.6789,GRID
62098,SELL,71044.75,10000.0,2.0,GRID
62099,SELL,71380.74,3751.2,0.7502,GRID
62197,SELL,69787.74,1424.68,0.8548,FLAT
62248,BUY,69536.91,8480.5,1.6961,GRID
62265,SELL,70042.35,10000.0,2.0,GRID
62350,BUY,69284.19,10000.0,2.0,GRID
62368,SELL,70295.07,10000.0,2.0,GRID
62418,BUY,70973.09,1329.92,0.798,FLAT
62472,SELL,70785.74,8619.54,1.7239,GRID
62479,BUY,70298.26,10000.0,2.0,GRID
62508,BUY,70054.52,10000.0,2.0,GRID
62786,SELL,71029.48,10000.0,2.0,GRID
62823,SELL,71230.42,1598.48,0.9591,FLAT
62887,SELL,71806.75,10000.0,2.0,GRID
62887,SELL,72107.28,2137.03,0.4274,GRID
62951,BUY,73379.18,12393.71,7.4362,FLAT
62986,SELL,72007.97,8089.41,1.6179,GRID
63012,BUY,71034.01,7979.99,4.788,FLAT
63080,BUY,70582.26,6383.23,1.2766,GRID
63110,SELL,71003.54,8406.73,1.6813,GRID
63122,SELL,71214.18,10000.0,2.0,GRID
63152,BUY,70371.62,10000.0,2.0,GRID
63686,BUY,72528.13,1906.1,1.1437,FLAT
63778,SELL,73560.49,6535.49,1.3071,GRID
63798,SELL,73919.58,8464.51,1.6929,GRID
63956,BUY,75678.16,15389.52,9.2337,FLAT
64102,BUY,73547.04,10000.0,2.0,GRID
64116,SELL,74555.72,10000.0,2.0,GRID
64363,BUY,73042.69,10000.0,2.0,GRID
64386,SELL,72270.86,10027.28,6.0164,FLAT
64500,SELL,71258.81,8412.31,1.6825,GRID
64551,SELL,71519.18,6587.69,1.3175,GRID
64565,BUY,70738.09,10000.0,2.0,GRID
64596,BUY,70477.72,7520.99,1.5042,GRID
65398,SELL,68962.39,2614.86,1.5689,FLAT
65467,BUY,69032.94,8057.09,1.6114,GRID
65471,BUY,68895.88,6942.91,1.3886,GRID
65797,SELL,69307.08,10000.0,2.0,GRID
65797,SELL,69444.14,10000.0,2.0,GRID
65806,BUY,70495.03,4990.93,2.9946,FLAT
65904,BUY,70630.86,9533.71,1.9067,GRID
66012,BUY,70229.76,5466.29,1.0933,GRID
66159,SELL,69108.6,14707.26,8.8244,FLAT
66233,SELL,70713.88,8021.29,1.6043,GRID
66248,SELL,71099.0,6978.71,1.3957,GRID
66251,BUY,70840.75,14989.04,8.9934,FLAT
66333,BUY,70918.65,7309.57,1.4619,GRID
66342,SELL,71464.49,10000.0,2.0,GRID
66376,SELL,71737.41,981.82,0.1964,GRID
66423,BUY,70645.73,10000.0,2.0,GRID
66646,SELL,69588.41,6332.91,3.7997,FLAT
66706,BUY,69261.22,10000.0,2.0,GRID
66711,BUY,68755.2,500.0,0.1,GRID
66948,SELL,66452.5,10077.73,6.0466,FLAT
67101,SELL,66371.05,7980.96,1.5962,GRID
67266,SELL,66655.18,7019.04,1.4038,GRID
67664,BUY,65802.79,10000.0,2.0,GRID
67665,BUY,65518.66,5714.92,1.143,GRID
67756,SELL,67319.99,918.5,0.5511,FLAT
67816,SELL,67595.58,8495.81,1.6992,GRID
67817,SELL,67767.16,6504.19,1.3008,GRID
67853,BUY,67252.43,10000.0,2.0,GRID
67888,BUY,67080.86,10000.0,2.0,GRID
67926,SELL,66592.79,5067.91,3.0407,FLAT
67975,SELL,66943.47,7006.51,1.4013,GRID
67977,SELL,67179.67,7993.49,1.5987,GRID
68011,BUY,67696.51,15140.31,9.0842,FLAT
68071,BUY,67052.34,7121.98,1.4244,GRID
68073,BUY,66776.67,7878.02,1.5756,GRID
68092,SELL,66430.01,14893.0,8.9358,FLAT
68144,BUY,67185.09,7588.01,1.5176,GRID
68146,BUY,66632.19,7411.99,1.4824,GRID
68174,SELL,68290.89,10000.0,2.0,GRID
68183,SELL,67526.75,5249.99,3.15,FLAT
68274,BUY,68011.44,6652.79,1.3306,GRID
68285,BUY,67682.88,8347.21,1.6694,GRID
68321,SELL,68668.56,10000.0,2.0,GRID
68335,SELL,68997.12,625.07,0.125,GRID
68589,SELL,66547.32,4422.77,2.6537,FLAT
68679,BUY,66170.87,10000.0,2.0,GRID
68704,BUY,65906.85,570.83,0.1142,GRID
68719,SELL,66698.89,10000.0,2.0,GRID
68719,SELL,66962.91,9112.83,1.8226,GRID
69699,BUY,69217.93,8737.4,5.2424,FLAT
69799,SELL,69278.79,10000.0,2.0,GRID
69806,SELL,69565.86,2451.08,0.4902,GRID
69972,BUY,68704.64,10000.0,2.0,GRID
69973,BUY,68417.56,7574.51,1.5149,GRID
70020,SELL,68698.0,5267.92,3.1608,FLAT
70080,SELL,68746.81,6879.87,1.376,GRID
70088,SELL,68938.77,8120.13,1.624,GRID
70114,BUY,68362.89,10000.0,2.0,GRID
70116,BUY,68170.93,8056.81,1.6114,GRID
70245,SELL,69854.33,3255.26,1.9532,FLAT
70398,BUY,71524.22,9308.69,1.8617,GRID
70425,SELL,72015.78,10000.0,2.0,GRID
70429,SELL,72261.55,6692.35,1.3385,GRID
70446,BUY,71278.45,10000.0,2.0,GRID
71459,SELL,71761.35,2796.6,1.678,FLAT
71545,SELL,71672.39,8351.37,1.6703,GRID
71554,BUY,71406.41,10000.0,2.0,GRID
71578,BUY,71273.42,6735.22,1.347,GRID
71886,SELL,71805.38,10000.0,2.0,GRID
71916,BUY,72257.76,1535.11,0.9211,FLAT
72084,SELL,74557.71,9464.61,1.8929,GRID
72085,SELL,74715.43,5535.39,1.1071,GRID
72223,BUY,74242.27,10000.0,2.0,GRID
72225,BUY,74084.55,10000.0,2.0,GRID
72273,SELL,74015.98,5080.85,3.0485,FLAT
72353,BUY,74046.84,10000.0,2.0,GRID
72375,BUY,73653.68,2066.29,0.4133,GRID
72522,SELL,74833.16,10000.0,2.0,GRID
72523,SELL,75226.32,10000.0,2.0,GRID
73024,BUY,76881.28,7954.07,4.7724,FLAT
73143,BUY,77150.4,8909.7,1.7819,GRID
73143,BUY,76920.82,6090.3,1.2181,GRID
73704,SELL,73886.32,14382.79,8.6297,FLAT
73808,SELL,74677.84,6690.23,1.338,GRID
73816,SELL,74983.67,8309.77,1.662,GRID
74342,BUY,77606.78,15553.09,9.3319,FLAT
74443,SELL,78371.53,10000.0,2.0,GRID
74466,SELL,78590.71,2141.9,0.4284,GRID
74594,BUY,77933.15,10000.0,2.0,GRID
74595,BUY,77713.96,10000.0,2.0,GRID
75855,SELL,77763.88,7942.88,4.7657,FLAT
75908,SELL,77959.96,8352.9,1.6706,GRID
75919,SELL,78164.91,6647.1,1.3294,GRID
75924,BUY,77550.04,10000.0,2.0,GRID
75924,BUY,77345.09,5859.89,1.172,GRID
75978,SELL,76579.51,959.47,0.5757,FLAT
76014,SELL,77035.81,9729.64,1.9459,GRID
76026,SELL,77208.97,5270.36,1.0541,GRID
76063,BUY,76689.49,10000.0,2.0,GRID
76119,BUY,76516.33,10000.0,2.0,GRID
76532,SELL,76018.33,5057.18,3.0343,FLAT
76601,BUY,75741.06,9568.01,1.9136,GRID
76615,SELL,76158.92,10000.0,2.0,GRID
76625,SELL,76367.85,10000.0,2.0,GRID
76639,BUY,75532.13,10000.0,2.0,GRID
77832,BUY,79990.12,282.38,0.1694,FLAT
77878,SELL,79918.87,8047.86,1.6096,GRID
77880,BUY,79531.97,10000.0,2.0,GRID
77880,BUY,79338.51,8953.58,1.7907,GRID
77933,SELL,79246.84,10927.2,6.5563,FLAT
77943,BUY,79593.01,5126.7,1.0253,GRID
77982,SELL,80305.08,5172.57,3.1035,FLAT
78037,BUY,79917.72,8375.28,1.6751,GRID
78067,SELL,80316.04,10000.0,2.0,GRID
78073,SELL,80515.19,8314.63,1.6629,GRID
78809,BUY,79718.57,10000.0,2.0,GRID
80543,SELL,78827.21,194.23,0.1165,FLAT
80605,BUY,79546.96,8150.24,1.63,GRID
80606,BUY,79373.95,6849.76,1.37,GRID
80710,SELL,79892.98,10000.0,2.0,GRID
80811,SELL,80065.99,10000.0,2.0,GRID
80844,BUY,82012.08,5028.07,3.0168,FLAT
80917,BUY,81191.22,8319.32,1.6639,GRID
80930,SELL,81475.46,10000.0,2.0,GRID
80934,SELL,81617.57,10000.0,2.0,GRID
80952,BUY,81049.11,10000.0,2.0,GRID
81141,BUY,79413.0,1541.51,0.9249,FLAT
81191,BUY,78982.79,9796.38,1.9593,GRID
81292,BUY,78842.56,5203.62,1.0407,GRID
81838,SELL,76914.6,14616.23,8.7697,FLAT
81913,BUY,76816.68,10000.0,2.0,GRID
81932,SELL,77282.4,10000.0,2.0,GRID
81940,SELL,77515.26,6931.18,1.3862,GRID
81963,BUY,76583.82,10000.0,2.0,GRID
83496,SELL,76879.28,3224.58,1.9347,FLAT
83585,BUY,76685.39,9006.0,1.8012,GRID
83602,SELL,76999.49,10000.0,2.0,GRID
83645,SELL,77156.54,8362.19,1.6724,GRID
83690,BUY,76528.34,10000.0,2.0,GRID
84725,SELL,73004.4,719.89,0.4319,FLAT
84800,SELL,73513.27,9302.08,1.8604,GRID
84832,BUY,73225.33,10000.0,2.0,GRID
84833,BUY,73081.36,10000.0,2.0,GRID
84885,SELL,73657.24,10000.0,2.0,GRID
85999,SELL,71482.67,793.35,0.476,FLAT
86076,BUY,71414.04,8902.93,1.7806,GRID
86077,BUY,71208.09,6097.07,1.2194,GRID
86227,SELL,69475.31,14609.94,8.766,FLAT
86441,BUY,66221.07,10000.0,2.0,GRID
86446,BUY,65604.15,500.0,0.1,GRID
86478,SELL,67454.91,10000.0,2.0,GRID
86621,SELL,65899.99,684.28,0.4106,FLAT
86773,BUY,63812.76,5667.26,1.1335,GRID
86787,BUY,63289.51,9332.74,1.8665,GRID
86824,SELL,62569.99,14783.53,8.8701,FLAT
86886,BUY,63515.74,7957.54,1.5915,GRID
87005,BUY,62729.5,7042.46,1.4085,GRID
87055,SELL,61808.0,14682.59,8.8096,FLAT
87087,SELL,63259.02,7739.94,1.548,GRID
87116,BUY,62231.28,10000.0,2.0,GRID
87120,BUY,61717.41,8804.48,1.7609,GRID
87156,SELL,60996.0,11040.02,6.624,FLAT
87256,BUY,60970.35,10000.0,2.0,GRID
87269,SELL,61310.39,10055.77,6.0335,FLAT
87314,BUY,60301.8,10000.0,2.0,GRID
87317,BUY,59895.27,3858.71,0.7717,GRID
87325,SELL,60070.81,13831.71,8.299,FLAT
87365,SELL,61381.21,7112.89,1.4226,GRID
87390,BUY,60398.73,10000.0,2.0,GRID
87611,SELL,61872.45,10000.0,2.0,GRID
87617,BUY,61740.49,6911.04,4.1466,FLAT
87726,SELL,62253.61,9138.69,1.8277,GRID
87789,BUY,61189.93,8686.69,1.7373,GRID
87818,SELL,62785.45,10000.0,2.0,GRID
87851,BUY,63631.42,10442.4,6.2654,FLAT
87914,SELL,62968.0,9609.73,1.9219,GRID
87933,SELL,63316.0,5390.27,1.0781,GRID
88289,BUY,62272.0,10000.0,2.0,GRID
88299,BUY,61924.0,10000.0,2.0,GRID
88305,SELL,61219.0,5162.5,3.0975,FLAT
88389,BUY,61764.68,7187.37,1.4375,GRID
88424,BUY,61447.6,7812.63,1.5625,GRID
88581,SELL,62398.84,8554.63,1.7109,GRID
88606,SELL,62715.92,10000.0,2.0,GRID
88619,BUY,62219.33,3299.81,1.9799,FLAT
88678,BUY,61353.62,9663.8,1.9328,GRID
88718,SELL,62088.68,10000.0,2.0,GRID
88746,SELL,62456.21,8845.39,1.7691,GRID
88769,BUY,62636.0,9093.22,5.4559,FLAT
88852,BUY,62946.6,7150.29,1.4301,GRID
88852,BUY,62709.95,7849.71,1.5699,GRID
88914,SELL,63419.9,10000.0,2.0,GRID
88920,SELL,63656.55,850.75,0.1701,GRID
89850,SELL,65669.14,4447.37,2.6684,FLAT
89940,BUY,65703.31,7297.1,1.4594,GRID
89971,BUY,65544.97,7702.9,1.5406,GRID
89991,SELL,66019.99,10000.0,2.0,GRID
89991,SELL,66178.33,5471.99,1.0944,GRID
90055,BUY,67173.12,374.32,0.2246,FLAT
90114,BUY,66351.84,8049.72,1.6099,GRID
90173,BUY,66017.67,6950.28,1.3901,GRID
90698,SELL,64103.99,14525.82,8.7155,FLAT
90759,BUY,64502.64,7746.78,1.5494,GRID
90761,BUY,64319.29,7253.22,1.4506,GRID
90915,SELL,62580.66,14573.11,8.7439,FLAT
90996,SELL,62917.2,8820.63,1.7641,GRID
91017,SELL,63080.41,6179.37,1.2359,GRID
91047,BUY,62590.8,10000.0,2.0,GRID
91047,BUY,62427.59,10000.0,2.0,GRID
92262,SELL,62343.5,5099.64,3.0598,FLAT
92466,SELL,63096.14,9922.67,1.9845,GRID
92606,BUY,62043.46,10000.0,2.0,GRID
92612,BUY,61517.13,513.07,0.1026,GRID
92625,SELL,61139.99,749.27,0.4496,FLAT
92793,SELL,61060.48,8893.48,1.7787,GRID
92794,SELL,61220.93,6106.52,1.2213,GRID
92847,BUY,61737.42,15150.11,9.0901,FLAT
92886,SELL,61604.77,8481.93,1.6964,GRID
92898,BUY,61064.79,10000.0,2.0,GRID
92899,BUY,60794.79,10000.0,2.0,GRID
92906,SELL,59268.19,11294.46,6.7767,FLAT
93002,BUY,59934.41,6391.04,1.2782,GRID
93034,BUY,59656.95,8608.96,1.7218,GRID
93110,SELL,60489.33,10000.0,2.0,GRID
93494,SELL,60766.79,10000.0,2.0,GRID
94661,BUY,60144.01,4747.79,2.8487,FLAT
94755,BUY,59808.68,9018.87,1.8038,GRID
94785,SELL,60487.36,10000.0,2.0,GRID
94797,SELL,60826.69,9489.05,1.8978,GRID
94917,BUY,61941.98,10562.96,6.3378,FLAT
94983,BUY,61563.54,7651.19,1.5302,GRID
95045,BUY,61315.09,7348.81,1.4698,GRID
95174,SELL,62060.44,10000.0,2.0,GRID
95221,SELL,62308.89,2446.54,0.4893,GRID
96066,SELL,61606.0,2694.43,1.6167,FLAT
96196,SELL,64201.68,7765.09,1.553,GRID
96211,BUY,63848.3,9227.09,1.8454,GRID
96220,BUY,63671.61,10000.0,2.0,GRID
96267,SELL,63078.09,11393.37,6.836,FLAT
96312,SELL,63424.79,7597.07,1.5194,GRID
96337,SELL,63593.57,7402.93,1.4806,GRID
96353,BUY,63087.21,10000.0,2.0,GRID
96360,BUY,62918.43,10000.0,2.0,GRID
97977,SELL,62745.57,5098.45,3.0591,FLAT
98048,BUY,62980.69,8075.53,1.6151,GRID
98065,BUY,62830.39,6924.47,1.3849,GRID
98358,SELL,63281.31,10000.0,2.0,GRID
98358,SELL,63431.61,10000.0,2.0,GRID
98387,BUY,64305.02,4967.14,2.9803,FLAT
98467,SELL,64745.36,8501.69,1.7003,GRID
98468,SELL,64861.17,6498.31,1.2997,GRID
98526,BUY,64513.74,10000.0,2.0,GRID
98799,BUY,64397.93,10000.0,2.0,GRID
99328,SELL,64174.29,5056.46,3.0339,FLAT
99503,SELL,64055.78,7733.12,1.5466,GRID
99505,SELL,64143.55,7266.88,1.4534,GRID
100015,BUY,63880.22,10000.0,2.0,GRID
100016,BUY,63792.45,10000.0,2.0,GRID
101263,SELL,63810.01,5059.22,3.0355,FLAT
101384,BUY,64110.7,8287.89,1.6576,GRID
101446,BUY,63980.26,6712.11,1.3424,GRID
101592,SELL,64371.58,10000.0,2.0,GRID
101675,SELL,64502.02,10000.0,2.0,GRID
102255,BUY,63200.84,4815.79,2.8895,FLAT
102332,BUY,63497.44,7117.62,1.4235,GRID
102359,BUY,63390.32,7882.38,1.5765,GRID
102424,SELL,63711.68,10000.0,2.0,GRID
102424,SELL,63818.8,10000.0,2.0,GRID
104169,BUY,63874.01,4931.77,2.9591,FLAT
104232,SELL,63609.24,6614.35,1.3229,GRID
104263,BUY,63366.76,10000.0,2.0,GRID
104275,SELL,63730.48,10000.0,2.0,GRID
